System Code,School Code,System Name,School Name,Number Received SGP,"Median
SGP",% Low Growth,% Typical Growth,% High Growth,Number Received SGP.1,"Median
SGP.1",% Low Growth.1,% Typical Growth.1,% High Growth.1
667,199,GWINNETT COUNTY,MEADOWCREEK ELEMENTARY SCHOOL,130,33.5,50.76923076923077,32.30769230769231,16.923076923076923,129,43,37.98449612403101,32.55813953488372,29.45736434108527
667,200,GWINNETT COUNTY,FREEMAN'S MILL ELEMENTARY SCHOOL,164,64.5,23.170731707317074,27.4390243902439,49.390243902439025,163,56,32.515337423312886,24.539877300613497,42.94478527607362
667,205,GWINNETT COUNTY,CORLEY ELEMENTARY SCHOOL,161,52,30.434782608695652,32.298136645962735,37.267080745341616,161,75,10.559006211180124,26.70807453416149,62.732919254658384
667,208,GWINNETT COUNTY,MULBERRY ELEMENTARY SCHOOL,112,50,35.714285714285715,28.571428571428573,35.714285714285715,112,34.5,50,30.357142857142858,19.642857142857142
667,210,GWINNETT COUNTY,LOVIN ELEMENTARY SCHOOL,116,62.5,25.862068965517242,28.448275862068964,45.689655172413794,116,48,36.206896551724135,36.206896551724135,27.586206896551722
667,275,GWINNETT COUNTY,KNIGHT ELEMENTARY SCHOOL,139,33,51.798561151079134,23.741007194244606,24.46043165467626,139,45,45.32374100719424,21.58273381294964,33.093525179856115
667,280,GWINNETT COUNTY,BEAVER RIDGE ELEMENTARY SCHOOL,148,52,29.054054054054053,35.13513513513514,35.810810810810814,148,58,27.027027027027028,31.756756756756758,41.21621621621622
667,282,GWINNETT COUNTY,ANNISTOWN ELEMENTARY SCHOOL,133,48,32.330827067669176,38.34586466165413,29.32330827067669,133,48,33.83458646616541,28.571428571428573,37.59398496240601
667,285,GWINNETT COUNTY,HOPKINS ELEMENTARY SCHOOL,145,43,38.62068965517241,33.793103448275865,27.586206896551722,144,60,24.305555555555557,34.02777777777778,41.666666666666664
667,286,GWINNETT COUNTY,BROOKWOOD ELEMENTARY SCHOOL,260,51,33.07692307692308,31.53846153846154,35.38461538461539,260,69.5,20,26.153846153846153,53.84615384615385
667,287,GWINNETT COUNTY,NORTON ELEMENTARY SCHOOL,150,46,38.666666666666664,29.333333333333332,32,150,40,43.333333333333336,32,24.666666666666668
667,288,GWINNETT COUNTY,MINOR ELEMENTARY SCHOOL,122,59.5,23.770491803278688,32.78688524590164,43.442622950819676,122,45,30.327868852459016,38.52459016393443,31.147540983606557
667,289,GWINNETT COUNTY,MCKENDREE ELEMENTARY SCHOOL,156,53,32.69230769230769,28.205128205128204,39.1025641025641,156,69.5,19.871794871794872,26.923076923076923,53.205128205128204
667,291,GWINNETT COUNTY,SHILOH ELEMENTARY SCHOOL,116,47.5,36.206896551724135,29.310344827586206,34.48275862068966,116,42.5,40.51724137931034,28.448275862068964,31.03448275862069
667,294,GWINNETT COUNTY,NESBIT ELEMENTARY SCHOOL,158,40.5,46.835443037974684,32.91139240506329,20.253164556962027,158,54.5,34.177215189873415,25.31645569620253,40.50632911392405
667,295,GWINNETT COUNTY,FORT DANIEL ELEMENTARY SCHOOL,121,50,35.53719008264463,31.40495867768595,33.05785123966942,120,77.5,7.5,28.333333333333332,64.16666666666667
667,296,GWINNETT COUNTY,SUGAR HILL ELEMENTARY SCHOOL,172,54.5,29.069767441860463,29.069767441860463,41.86046511627907,172,68,22.093023255813954,25.58139534883721,52.325581395348834
667,298,GWINNETT COUNTY,MASON ELEMENTARY SCHOOL,130,53.5,26.923076923076923,35.38461538461539,37.69230769230769,129,68,17.05426356589147,29.45736434108527,53.48837209302326
667,300,GWINNETT COUNTY,STRIPLING ELEMENTARY SCHOOL,102,64.5,23.529411764705884,28.431372549019606,48.03921568627451,102,52,35.294117647058826,35.294117647058826,29.41176470588235
667,305,GWINNETT COUNTY,IVY CREEK ELEMENTARY SCHOOL,223,52,30.94170403587444,31.390134529147982,37.66816143497758,224,67.5,18.75,30.803571428571427,50.44642857142857
667,309,GWINNETT COUNTY,ROSEBUD ELEMENTARY SCHOOL,145,51,31.03448275862069,32.41379310344828,36.55172413793103,143,67,18.181818181818183,28.67132867132867,53.14685314685315
667,376,GWINNETT COUNTY,GWIN OAKS ELEMENTARY SCHOOL,164,50,35.36585365853659,28.658536585365855,35.97560975609756,164,68,18.29268292682927,29.26829268292683,52.4390243902439
667,382,GWINNETT COUNTY,ARCADO ELEMENTARY SCHOOL,145,58,23.448275862068964,33.793103448275865,42.758620689655174,145,66,17.93103448275862,30.344827586206897,51.724137931034484
667,389,GWINNETT COUNTY,CEDAR HILL ELEMENTARY SCHOOL,129,46,35.65891472868217,36.434108527131784,27.906976744186046,129,53,31.007751937984494,33.333333333333336,35.65891472868217
667,391,GWINNETT COUNTY,PHARR ELEMENTARY SCHOOL,110,56,25.454545454545453,32.72727272727273,41.81818181818182,110,38.5,47.27272727272727,34.54545454545455,18.181818181818183
667,394,GWINNETT COUNTY,SIMONTON ELEMENTARY SCHOOL,118,41.5,46.610169491525426,25.423728813559322,27.966101694915253,118,49.5,34.74576271186441,27.11864406779661,38.13559322033898
667,395,GWINNETT COUNTY,JACKSON ELEMENTARY SCHOOL,237,46,37.552742616033754,31.223628691983123,31.223628691983123,237,48,38.39662447257384,25.31645569620253,36.28691983122363
667,397,GWINNETT COUNTY,MAGILL ELEMENTARY SCHOOL,179,54,35.19553072625698,26.256983240223462,38.547486033519554,178,56,30.337078651685392,28.089887640449437,41.57303370786517
667,398,GWINNETT COUNTY,PARTEE ELEMENTARY SCHOOL,109,59,26.605504587155963,24.770642201834864,48.62385321100918,109,50,38.53211009174312,23.853211009174313,37.61467889908257
667,400,GWINNETT COUNTY,RIVERSIDE ELEMENTARY SCHOOL,171,55,25.146198830409357,33.91812865497076,40.93567251461988,170,72.5,18.235294117647058,25.294117647058822,56.470588235294116
667,409,GWINNETT COUNTY,PUCKETT'S MILL ELEMENTARY SCHOOL,119,60,31.092436974789916,24.369747899159663,44.53781512605042,119,83,9.243697478991596,21.84873949579832,68.90756302521008
667,494,GWINNETT COUNTY,SIMPSON ELEMENTARY SCHOOL,141,48,37.5886524822695,25.53191489361702,36.87943262411348,142,37,47.183098591549296,30.281690140845072,22.535211267605632
667,495,GWINNETT COUNTY,KANOHEDA ELEMENTARY SCHOOL,119,43,37.81512605042017,31.932773109243698,30.252100840336134,119,54,34.45378151260504,26.050420168067227,39.49579831932773
667,498,GWINNETT COUNTY,TAYLOR ELEMENTARY SCHOOL,141,51,36.170212765957444,29.078014184397162,34.751773049645394,141,58,24.822695035460992,31.914893617021278,43.262411347517734
667,505,GWINNETT COUNTY,SYCAMORE ELEMENTARY SCHOOL,128,56,33.59375,32.03125,34.375,128,69.5,18.75,25,56.25
667,509,GWINNETT COUNTY,TRIP ELEMENTARY SCHOOL,217,57,28.571428571428573,31.797235023041473,39.63133640552996,218,67,27.522935779816514,21.559633027522935,50.91743119266055
667,605,GWINNETT COUNTY,COOPER ELEMENTARY SCHOOL,227,44,42.731277533039645,27.312775330396477,29.955947136563875,226,57.5,22.123893805309734,37.610619469026545,40.26548672566372
667,608,GWINNETT COUNTY,PATRICK ELEMENTARY SCHOOL,139,62,29.496402877697843,28.057553956834532,42.44604316546763,137,47,35.76642335766423,30.656934306569344,33.57664233576642
667,705,GWINNETT COUNTY,PARSONS ELEMENTARY SCHOOL,105,63,26.666666666666668,26.666666666666668,46.666666666666664,105,63,25.714285714285715,25.714285714285715,48.57142857142857
667,708,GWINNETT COUNTY,OAKLAND MEADOW SCHOOL,2,--,--,--,--,2,--,--,--,--
667,1005,GWINNETT COUNTY,ALCOVA ELEMENTARY SCHOOL,232,48,38.36206896551724,30.17241379310345,31.46551724137931,229,61,24.017467248908297,31.004366812227076,44.97816593886463
667,1013,GWINNETT COUNTY,FERGUSON ELEMENTARY SCHOOL,116,51.5,29.310344827586206,37.93103448275862,32.758620689655174,115,56,30.434782608695652,31.304347826086957,38.26086956521739
667,1014,GWINNETT COUNTY,ROBERTS ELEMENTARY SCHOOL,169,52,30.17751479289941,32.544378698224854,37.27810650887574,168,63.5,22.023809523809526,32.142857142857146,45.833333333333336
667,1015,GWINNETT COUNTY,JENKINS ELEMENTARY SCHOOL,103,45,38.83495145631068,32.03883495145631,29.12621359223301,104,42.5,38.46153846153846,26.923076923076923,34.61538461538461
667,1016,GWINNETT COUNTY,ANDERSON-LIVSEY ELEMENTARY SCHOOL,100,37,48,23,29,100,39,45,32,23
667,1017,GWINNETT COUNTY,BURNETTE ELEMENTARY SCHOOL,112,52,38.392857142857146,24.107142857142858,37.5,112,53,26.785714285714285,33.035714285714285,40.17857142857143
667,1020,GWINNETT COUNTY,NEW LIFE ACADEMY OF EXCELLENCE,83,66,19.27710843373494,27.710843373493976,53.01204819277108,83,76,18.072289156626507,20.481927710843372,61.44578313253012
667,1052,GWINNETT COUNTY,DYER ELEMENTARY SCHOOL,145,65,21.379310344827587,31.03448275862069,47.58620689655172,145,74,16.551724137931036,25.517241379310345,57.93103448275862
667,1058,GWINNETT COUNTY,ROCKBRIDGE ELEMENTARY SCHOOL,165,29,55.15151515151515,26.060606060606062,18.78787878787879,165,33,50.90909090909091,26.060606060606062,23.03030303030303
667,1105,GWINNETT COUNTY,ALFORD ELEMENTARY,145,34,53.793103448275865,22.06896551724138,24.137931034482758,145,47,35.172413793103445,35.86206896551724,28.96551724137931
667,1110,GWINNETT COUNTY,STARLING ELEMENTARY SCHOOL,179,51,32.402234636871505,31.28491620111732,36.312849162011176,178,71,19.662921348314608,25.280898876404493,55.056179775280896
667,1205,GWINNETT COUNTY,DUNCAN CREEK ELEMENTARY,239,67,24.267782426778243,25.10460251046025,50.62761506276151,239,76,13.389121338912133,22.594142259414227,64.01673640167364
667,1214,GWINNETT COUNTY,GWINNETT ONLINE CAMPUS,53,42,45.283018867924525,30.18867924528302,24.528301886792452,53,38,49.056603773584904,33.9622641509434,16.9811320754717
667,1215,GWINNETT COUNTY,NORTH METRO ACADEMY OF PERFORMING A,31,36,48.38709677419355,29.032258064516128,22.580645161290324,31,58,38.70967741935484,22.580645161290324,38.70967741935484
667,1305,GWINNETT COUNTY,WINN HOLT ELEMENTARY SCHOOL,159,49,35.22012578616352,34.59119496855346,30.18867924528302,159,48,32.075471698113205,37.735849056603776,30.18867924528302
667,1310,GWINNETT COUNTY,WHITE OAK ELEMENTARY SCHOOL,113,43,40.70796460176991,27.43362831858407,31.858407079646017,113,66,16.8141592920354,32.743362831858406,50.442477876106196
667,1405,GWINNETT COUNTY,LEVEL CREEK ELEMENTARY SCHOOL,200,51,33.5,28.5,38,200,65,22,30,48
667,1605,GWINNETT COUNTY,CHESNEY ELEMENTARY SCHOOL,127,53,27.559055118110237,40.15748031496063,32.28346456692913,127,72,25.19685039370079,17.322834645669293,57.48031496062992
667,1810,GWINNETT COUNTY,WOODWARD MILL ELEMENTARY SCHOOL,147,41,40.136054421768705,35.374149659863946,24.489795918367346,147,63,22.448979591836736,31.292517006802722,46.25850340136054
667,1811,GWINNETT COUNTY,BAGGETT ELEMENTARY SCHOOL,140,49,36.42857142857143,31.428571428571427,32.142857142857146,140,53.5,32.142857142857146,33.57142857142857,34.285714285714285
667,1812,GWINNETT COUNTY,GRAVES ELEMENTARY SCHOOL,150,42,40.666666666666664,32,27.333333333333332,150,41,44.666666666666664,21.333333333333332,34
667,1816,GWINNETT COUNTY,BALDWIN ELEMENTARY,147,46,33.333333333333336,33.333333333333336,33.333333333333336,147,44,41.49659863945578,29.25170068027211,29.25170068027211
667,2050,GWINNETT COUNTY,BETHESDA ELEMENTARY SCHOOL,179,42,37.43016759776536,35.19553072625698,27.374301675977655,178,56,26.96629213483146,37.07865168539326,35.95505617977528
667,2052,GWINNETT COUNTY,GRAYSON ELEMENTARY SCHOOL,167,41,44.31137724550898,26.94610778443114,28.74251497005988,167,57,27.54491017964072,34.131736526946106,38.32335329341317
667,2054,GWINNETT COUNTY,HARMONY ELEMENTARY SCHOOL,106,41,42.45283018867924,36.79245283018868,20.754716981132077,106,64,20.754716981132077,33.0188679245283,46.22641509433962
667,2056,GWINNETT COUNTY,MOUNTAIN PARK ELEMENTARY SCHOOL,97,66,26.804123711340207,22.68041237113402,50.51546391752577,97,61,24.742268041237114,28.8659793814433,46.391752577319586
667,3050,GWINNETT COUNTY,BRITT ELEMENTARY SCHOOL,99,64,28.282828282828284,25.252525252525253,46.464646464646464,100,65.5,22,28,50
667,3054,GWINNETT COUNTY,HARRIS ELEMENTARY SCHOOL,94,59.5,28.72340425531915,25.53191489361702,45.744680851063826,93,72,18.27956989247312,26.881720430107528,54.83870967741935
667,3550,GWINNETT COUNTY,CAMP CREEK ELEMENTARY SCHOOL,221,49,35.294117647058826,33.0316742081448,31.67420814479638,220,50.5,35.90909090909091,27.727272727272727,36.36363636363637
667,4056,GWINNETT COUNTY,NORCROSS ELEMENTARY SCHOOL,112,52.5,32.142857142857146,39.285714285714285,28.571428571428573,111,65,21.62162162162162,28.82882882882883,49.549549549549546
667,5054,GWINNETT COUNTY,LAWRENCEVILLE ELEMENTARY SCHOOL,89,41,42.69662921348315,25.84269662921348,31.46067415730337,89,54,31.46067415730337,37.07865168539326,31.46067415730337
667,5056,GWINNETT COUNTY,PEACHTREE ELEMENTARY SCHOOL,113,40,46.902654867256636,21.238938053097346,31.858407079646017,114,51.5,34.21052631578947,28.07017543859649,37.719298245614034
667,5058,GWINNETT COUNTY,SUWANEE ELEMENTARY SCHOOL,108,70,16.666666666666668,28.703703703703702,54.629629629629626,107,75,14.953271028037383,22.429906542056074,62.61682242990654
667,5554,GWINNETT COUNTY,LILBURN ELEMENTARY SCHOOL,217,58,29.032258064516128,29.493087557603687,41.474654377880185,215,67,26.976744186046513,21.86046511627907,51.16279069767442
668,101,HABERSHAM COUNTY,CORNELIA ELEMENTARY SCHOOL,69,47,34.78260869565217,39.130434782608695,26.08695652173913,69,68,21.73913043478261,26.08695652173913,52.17391304347826
668,105,HABERSHAM COUNTY,LEVEL GROVE ELEMENTARY SCHOOL,83,51,30.120481927710845,32.53012048192771,37.34939759036145,83,57,25.301204819277107,34.93975903614458,39.75903614457831
668,189,HABERSHAM COUNTY,CLARKESVILLE ELEMENTARY SCHOOL,53,45,39.62264150943396,26.41509433962264,33.9622641509434,53,49,33.9622641509434,32.075471698113205,33.9622641509434
668,201,HABERSHAM COUNTY,DEMOREST ELEMENTARY SCHOOL,69,36,49.27536231884058,31.884057971014492,18.840579710144926,69,33,52.17391304347826,30.434782608695652,17.391304347826086
668,1050,HABERSHAM COUNTY,BALDWIN ELEMENTARY SCHOOL,58,48,34.48275862068966,32.758620689655174,32.758620689655174,58,55,27.586206896551722,36.206896551724135,36.206896551724135
668,3054,HABERSHAM COUNTY,WOODVILLE ELEMENTARY SCHOOL,39,46,35.8974358974359,25.641025641025642,38.46153846153846,39,79,17.94871794871795,12.820512820512821,69.23076923076923
668,5050,HABERSHAM COUNTY,FAIRVIEW ELEMENTARY SCHOOL,59,52,35.59322033898305,22.033898305084747,42.3728813559322,59,45,40.67796610169491,38.983050847457626,20.338983050847457
668,5052,HABERSHAM COUNTY,HAZEL GROVE ELEMENTARY SCHOOL,35,61,34.285714285714285,25.714285714285715,40,35,30,62.857142857142854,22.857142857142858,14.285714285714286
669,101,HALL COUNTY,MARTIN ELEMENTARY SCHOOL,94,42.5,40.42553191489362,38.297872340425535,21.27659574468085,94,46,41.48936170212766,29.78723404255319,28.72340425531915
669,103,HALL COUNTY,SUGAR HILL ELEMENTARY,90,44.5,44.44444444444444,28.88888888888889,26.666666666666668,90,35.5,47.77777777777778,13.333333333333334,38.888888888888886
669,106,HALL COUNTY,CHICOPEE ELEMENTARY SCHOOL,113,36,47.78761061946903,35.39823008849557,16.8141592920354,113,32,54.86725663716814,28.31858407079646,16.8141592920354
669,112,HALL COUNTY,WORLD LANGUAGE ACADEMY,81,40,43.20987654320987,25.925925925925927,30.864197530864196,81,40,41.97530864197531,44.44444444444444,13.580246913580247
669,176,HALL COUNTY,MYERS ELEMENTARY SCHOOL,91,41,41.75824175824176,31.86813186813187,26.373626373626372,91,46,35.16483516483517,34.065934065934066,30.76923076923077
669,192,HALL COUNTY,SPOUT SPRINGS ELEMENTARY SCHOOL,124,64,25.806451612903224,25.806451612903224,48.38709677419355,124,53,28.225806451612904,38.70967741935484,33.064516129032256
669,194,HALL COUNTY,MOUNT VERNON ELEMENTARY SCHOOL,96,57,28.125,32.291666666666664,39.583333333333336,96,61.5,19.791666666666668,36.458333333333336,43.75
669,196,HALL COUNTY,FRIENDSHIP ELEMENTARY SCHOOL,105,39,40,33.333333333333336,26.666666666666668,105,47,32.38095238095238,35.23809523809524,32.38095238095238
669,276,HALL COUNTY,WAUKA MOUNTAIN ELEMENTARY SCHOOL,88,45,38.63636363636363,34.09090909090909,27.272727272727273,88,42,39.77272727272727,32.95454545454545,27.272727272727273
669,1058,HALL COUNTY,WHITE SULPHUR ELEMENTARY SCHOOL,63,43,42.857142857142854,31.746031746031747,25.396825396825395,63,27,61.904761904761905,20.634920634920636,17.46031746031746
669,2052,HALL COUNTY,FLOWERY BRANCH ELEMENTARY SCHOOL,92,41.5,42.391304347826086,30.434782608695652,27.17391304347826,92,39,45.65217391304348,31.52173913043478,22.82608695652174
669,2056,HALL COUNTY,OAKWOOD ELEMENTARY SCHOOL,73,48,35.61643835616438,32.87671232876713,31.506849315068493,72,22,62.5,26.38888888888889,11.11111111111111
669,3054,HALL COUNTY,LANIER ELEMENTARY SCHOOL,85,29,54.11764705882353,23.529411764705884,22.352941176470587,85,30,51.76470588235294,22.352941176470587,25.88235294117647
669,3056,HALL COUNTY,RIVERBEND ELEMENTARY SCHOOL,67,53,25.37313432835821,37.3134328358209,37.3134328358209,67,44,38.80597014925373,38.80597014925373,22.388059701492537
669,4050,HALL COUNTY,CHESTNUT MOUNTAIN ELEMENTARY SCHOOL,103,50,33.980582524271846,33.00970873786408,33.00970873786408,103,44,33.00970873786408,47.57281553398058,19.41747572815534
669,4054,HALL COUNTY,LULA ELEMENTARY SCHOOL,52,35.5,48.07692307692308,28.846153846153847,23.076923076923077,52,55,19.23076923076923,38.46153846153846,42.30769230769231
669,4056,HALL COUNTY,SARDIS ELEMENTARY SCHOOL,77,41,41.55844155844156,33.76623376623377,24.675324675324674,76,30,56.578947368421055,23.68421052631579,19.736842105263158
669,5052,HALL COUNTY,LYMAN HALL ELEMENTARY SCHOOL,108,41,39.81481481481482,28.703703703703702,31.48148148148148,108,50.5,36.111111111111114,31.48148148148148,32.407407407407405
669,5054,HALL COUNTY,MCEVER ELEMENTARY SCHOOL,93,41,40.86021505376344,29.032258064516128,30.107526881720432,93,48,35.483870967741936,38.70967741935484,25.806451612903224
669,5056,HALL COUNTY,TADMORE ELEMENTARY SCHOOL,78,62.5,20.512820512820515,35.8974358974359,43.58974358974359,78,54.5,21.794871794871796,44.87179487179487,33.333333333333336
670,188,HANCOCK COUNTY,LEWIS ELEMENTARY SCHOOL,49,41,46.93877551020408,32.6530612244898,20.408163265306122,49,30,59.183673469387756,30.612244897959183,10.204081632653061
671,178,HARALSON COUNTY,BUCHANAN ELEMENTARY SCHOOL,116,56.5,31.896551724137932,27.586206896551722,40.51724137931034,116,57,29.310344827586206,36.206896551724135,34.48275862068966
671,4050,HARALSON COUNTY,WEST HARALSON ELEMENTARY SCHOOL,117,61,25.641025641025642,29.05982905982906,45.2991452991453,117,56,31.623931623931625,29.05982905982906,39.31623931623932
672,188,HARRIS COUNTY,PARK ELEMENTARY SCHOOL,75,55,24,46.666666666666664,29.333333333333332,75,71,18.666666666666668,29.333333333333332,52
672,190,HARRIS COUNTY,PINE RIDGE ELEMENTARY SCHOOL,100,35,49,26,25,100,41,43,40,17
672,199,HARRIS COUNTY,MULBERRY CREEK ELEMENTARY SCHOOL,87,38,41.37931034482759,43.67816091954023,14.942528735632184,87,60,20.689655172413794,34.48275862068966,44.827586206896555
672,290,HARRIS COUNTY,NEW MOUNTAIN HILL ELEMENTARY SCHOOL,80,48,37.5,35,27.5,80,41.5,41.25,33.75,25
673,102,HART COUNTY,NORTH HART ELEMENTARY SCHOOL,108,61.5,23.14814814814815,30.555555555555557,46.2962962962963,108,51,27.77777777777778,35.18518518518518,37.03703703703704
673,202,HART COUNTY,SOUTH HART ELEMENTARY SCHOOL,87,67,18.39080459770115,29.885057471264368,51.724137931034484,87,64,14.942528735632184,37.93103448275862,47.12643678160919
673,5050,HART COUNTY,HARTWELL ELEMENTARY SCHOOL,60,54,30,38.333333333333336,31.666666666666668,61,48,32.78688524590164,31.147540983606557,36.0655737704918
674,106,HEARD COUNTY,HEARD ELEMENTARY SCHOOL,87,43,41.37931034482759,36.7816091954023,21.839080459770116,87,83,5.747126436781609,17.24137931034483,77.01149425287356
674,1050,HEARD COUNTY,CENTRALHATCHEE ELEMENTARY SCHOOL,37,47,29.72972972972973,37.83783783783784,32.432432432432435,37,50,35.13513513513514,40.54054054054054,24.324324324324323
674,2050,HEARD COUNTY,EPHESUS ELEMENTARY SCHOOL,27,19,59.25925925925926,29.62962962962963,11.11111111111111,27,24,62.96296296296296,11.11111111111111,25.925925925925927
675,100,HENRY COUNTY,OLA ELEMENTARY SCHOOL,140,60,22.857142857142858,30,47.142857142857146,140,59,27.857142857142858,27.857142857142858,44.285714285714285
675,106,HENRY COUNTY,LUELLA ELEMENTARY SCHOOL,104,57,30.76923076923077,31.73076923076923,37.5,104,47,36.53846153846154,36.53846153846154,26.923076923076923
675,107,HENRY COUNTY,DUTCHTOWN ELEMENTARY SCHOOL,155,43,43.87096774193548,30.322580645161292,25.806451612903224,155,30,53.54838709677419,28.387096774193548,18.06451612903226
675,108,HENRY COUNTY,WOODLAND ELEMENTARY SCHOOL,96,55,33.333333333333336,23.958333333333332,42.708333333333336,96,48,33.333333333333336,36.458333333333336,30.208333333333332
675,191,HENRY COUNTY,COTTON INDIAN ELEMENTARY SCHOOL,89,42,40.449438202247194,34.831460674157306,24.719101123595507,88,51,34.09090909090909,35.22727272727273,30.681818181818183
675,194,HENRY COUNTY,WESLEY LAKES ELEMENTARY SCHOOL,104,52,33.65384615384615,30.76923076923077,35.57692307692308,105,46,40,32.38095238095238,27.61904761904762
675,196,HENRY COUNTY,PATE'S CREEK ELEMENTARY SCHOOL,74,59.5,21.62162162162162,35.13513513513514,43.24324324324324,74,62.5,21.62162162162162,32.432432432432435,45.945945945945944
675,197,HENRY COUNTY,PLEASANT GROVE ELEMENTARY SCHOOL,82,38,42.68292682926829,25.609756097560975,31.70731707317073,82,65.5,24.390243902439025,25.609756097560975,50
675,200,HENRY COUNTY,MOUNT CARMEL ELEMENTARY SCHOOL,88,53.5,36.36363636363637,22.727272727272727,40.90909090909091,87,44,34.48275862068966,39.08045977011494,26.436781609195403
675,203,HENRY COUNTY,EAST LAKE ELEMENTARY,116,50,37.93103448275862,31.03448275862069,31.03448275862069,117,59,24.786324786324787,29.914529914529915,45.2991452991453
675,207,HENRY COUNTY,TIMBER RIDGE ELEMENTARY SCHOOL,130,56,23.076923076923077,37.69230769230769,39.23076923076923,130,69,20.76923076923077,26.923076923076923,52.30769230769231
675,208,HENRY COUNTY,WALNUT CREEK ELEMENTARY,84,27.5,61.904761904761905,20.238095238095237,17.857142857142858,84,18,61.904761904761905,21.428571428571427,16.666666666666668
675,209,HENRY COUNTY,BETHLEHEM ELEMENTARY SCHOOL,82,41,39.02439024390244,37.80487804878049,23.170731707317074,82,22,64.63414634146342,21.951219512195124,13.414634146341463
675,211,HENRY COUNTY,ROCKY CREEK ELEMENTARY,93,54,29.032258064516128,35.483870967741936,35.483870967741936,94,49.5,35.1063829787234,28.72340425531915,36.170212765957444
675,291,HENRY COUNTY,OAKLAND ELEMENTARY SCHOOL,119,48,39.49579831932773,24.369747899159663,36.134453781512605,118,46,36.440677966101696,32.20338983050848,31.35593220338983
675,294,HENRY COUNTY,AUSTIN ROAD ELEMENTARY SCHOOL,62,40.5,41.935483870967744,29.032258064516128,29.032258064516128,61,47,36.0655737704918,29.508196721311474,34.42622950819672
675,297,HENRY COUNTY,HICKORY FLAT ELEMENTARY SCHOOL,83,39,44.57831325301205,32.53012048192771,22.89156626506024,83,38,46.98795180722892,26.50602409638554,26.50602409638554
675,303,HENRY COUNTY,UNITY GROVE ELEMENTARY SCHOOL,131,40,43.51145038167939,29.00763358778626,27.480916030534353,131,46,35.87786259541985,35.11450381679389,29.00763358778626
675,403,HENRY COUNTY,RED OAK ELEMENTARY SCHOOL,105,42,43.80952380952381,33.333333333333336,22.857142857142858,105,41,44.76190476190476,34.285714285714285,20.952380952380953
675,407,HENRY COUNTY,NEW HOPE ELEMENTARY,103,40,42.71844660194175,33.980582524271846,23.300970873786408,103,52,32.03883495145631,37.86407766990291,30.097087378640776
675,409,HENRY COUNTY,TUSSAHAW ELEMENTARY,109,57,24.770642201834864,34.862385321100916,40.36697247706422,109,44,37.61467889908257,26.605504587155963,35.77981651376147
675,503,HENRY COUNTY,FLIPPEN ELEMENTARY SCHOOL,95,49,32.63157894736842,29.473684210526315,37.89473684210526,95,38,45.26315789473684,33.68421052631579,21.05263157894737
675,509,HENRY COUNTY,ROCK SPRING ELEMENTARY,99,50,35.35353535353536,29.292929292929294,35.35353535353536,99,47,36.36363636363637,31.31313131313131,32.323232323232325
675,1050,HENRY COUNTY,FAIRVIEW ELEMENTARY SCHOOL,73,44,39.726027397260275,26.027397260273972,34.24657534246575,73,29,58.9041095890411,20.54794520547945,20.54794520547945
675,2050,HENRY COUNTY,HAMPTON ELEMENTARY SCHOOL,59,49,30.508474576271187,38.983050847457626,30.508474576271187,59,55,37.28813559322034,30.508474576271187,32.20338983050848
675,2552,HENRY COUNTY,SMITH-BARNES ELEMENTARY SCHOOL,99,47,35.35353535353536,34.343434343434346,30.303030303030305,99,52,29.292929292929294,36.36363636363637,34.343434343434346
675,5050,HENRY COUNTY,LOCUST GROVE ELEMENTARY SCHOOL,96,30,55.208333333333336,20.833333333333332,23.958333333333332,96,43.5,41.666666666666664,33.333333333333336,25
676,100,HOUSTON COUNTY,EAGLE SPRINGS ELEMENTARY,106,48,34.905660377358494,38.679245283018865,26.41509433962264,106,48,35.84905660377358,32.075471698113205,32.075471698113205
676,117,HOUSTON COUNTY,LANGSTON ROAD ELEMENTARY SCHOOL,120,55.5,27.5,29.166666666666668,43.333333333333336,121,50,31.40495867768595,39.66942148760331,28.925619834710744
676,175,HOUSTON COUNTY,PEARL STEPHENS ELEMENTARY SCHOOL,149,39,42.95302013422819,32.214765100671144,24.83221476510067,149,47,35.57046979865772,32.214765100671144,32.214765100671144
676,191,HOUSTON COUNTY,NORTHSIDE ELEMENTARY SCHOOL,74,63,21.62162162162162,32.432432432432435,45.945945945945944,74,62.5,28.37837837837838,27.027027027027028,44.5945945945946
676,194,HOUSTON COUNTY,DAVID A. PERDUE ELEMENTARY SCHOOL,206,57,27.66990291262136,30.097087378640776,42.23300970873787,205,51,28.29268292682927,36.58536585365854,35.1219512195122
676,195,HOUSTON COUNTY,QUAIL RUN ELEMENTARY SCHOOL,96,58.5,28.125,31.25,40.625,95,56,28.42105263157895,34.73684210526316,36.8421052631579
676,199,HOUSTON COUNTY,MATTHEW ARTHUR ELEMENTARY SCHOOL,125,49,36,31.2,32.8,125,45,38.4,35.2,26.4
676,208,HOUSTON COUNTY,LAKE JOY ELEMENTARY SCHOOL,205,50,33.170731707317074,27.804878048780488,39.02439024390244,205,49,30.73170731707317,37.5609756097561,31.70731707317073
676,309,HOUSTON COUNTY,HILLTOP ELEMENTARY SCHOOL,97,46,41.23711340206186,25.77319587628866,32.98969072164948,97,51,38.144329896907216,28.8659793814433,32.98969072164948
